studyno,version,caseno,year,country,weight_g,v241,religion,abnotjust
4800,"4.0.0 (2016-04-15)",1155,"2009","Great Britain",.8958804002394816,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",1158,"2009","Great Britain",.8958804002394816,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1161,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1162,"2009","Great Britain",1.209533274992583,4,"No religion",7
4800,"4.0.0 (2016-04-15)",1170,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1177,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1183,"2009","Great Britain",.8661983524200078,3,"No religion",8
4800,"4.0.0 (2016-04-15)",1184,"2009","Great Britain",1.040183799197067,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1185,"2009","Great Britain",1.209533274992583,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1189,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1190,"2009","Great Britain",1.500110953084694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1194,"2009","Great Britain",.7323928077123191,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1195,"2009","Great Britain",1.003008025971925,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1197,"2009","Great Britain",1.209533274992583,2,"No religion",9
4800,"4.0.0 (2016-04-15)",1200,"2009","Great Britain",1.003008025971925,4,"No religion",7
4800,"4.0.0 (2016-04-15)",1207,"2009","Great Britain",.7859194547405713,3,"No religion",8
4800,"4.0.0 (2016-04-15)",1216,"2009","Great Britain",1.75475403187852,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1221,"2009","Great Britain",.6790205204432702,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1225,"2009","Great Britain",.7323928077123191,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1231,"2009","Great Britain",.6790205204432702,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1234,"2009","Great Britain",.8958804002394816,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",1262,"2009","Great Britain",.7579958615031236,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1263,"2009","Great Britain",.9425397462447694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1265,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1269,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1282,"2009","Great Britain",1.003008025971925,8,"No religion",3
4800,"4.0.0 (2016-04-15)",1283,"2009","Great Britain",1.084849030222249,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1301,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1306,"2009","Great Britain",1.003008025971925,8,"No religion",3
4800,"4.0.0 (2016-04-15)",1316,"2009","Great Britain",.8661983524200078,8,"No religion",3
4800,"4.0.0 (2016-04-15)",1317,"2009","Great Britain",.8661983524200078,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1322,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1328,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1332,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1333,"2009","Great Britain",.7859194547405713,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1337,"2009","Great Britain",.7579958615031236,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",1338,"2009","Great Britain",1.209533274992583,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",1350,"2009","Great Britain",.8958804002394816,4,"Catholic",7
4800,"4.0.0 (2016-04-15)",1351,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1359,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1371,"2009","Great Britain",1.299695014132564,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1372,"2009","Great Britain",1.75475403187852,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1380,"2009","Great Britain",1.209533274992583,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",1382,"2009","Great Britain",.7859194547405713,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1389,"2009","Great Britain",.8661983524200078,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1390,"2009","Great Britain",1.040183799197067,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1391,"2009","Great Britain",1.299695014132564,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1392,"2009","Great Britain",1.299695014132564,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1394,"2009","Great Britain",1.75475403187852,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",1395,"2009","Great Britain",.9425397462447694,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",1397,"2009","Great Britain",1.75475403187852,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1398,"2009","Great Britain",1.003008025971925,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1450,"2009","Great Britain",1.75475403187852,6,"No religion",5
4800,"4.0.0 (2016-04-15)",1456,"2009","Great Britain",.9425397462447694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",1473,"2009","Great Britain",.9425397462447694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1482,"2009","Great Britain",1.209533274992583,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",1484,"2009","Great Britain",1.040183799197067,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",1485,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1487,"2009","Great Britain",1.040183799197067,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",1488,"2009","Great Britain",.9425397462447694,8,"No religion",3
4800,"4.0.0 (2016-04-15)",1493,"2009","Great Britain",.8661983524200078,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1497,"2009","Great Britain",1.75475403187852,6,"Catholic",5
4800,"4.0.0 (2016-04-15)",1501,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1502,"2009","Great Britain",.8661983524200078,"always","Other religion",1
4800,"4.0.0 (2016-04-15)",1509,"2009","Great Britain",.9425397462447694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1510,"2009","Great Britain",.7859194547405713,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1517,"2009","Great Britain",.7579958615031236,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",1523,"2009","Great Britain",.8661983524200078,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1528,"2009","Great Britain",1.084849030222249,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",1529,"2009","Great Britain",1.299695014132564,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",1534,"2009","Great Britain",1.500110953084694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",1535,"2009","Great Britain",1.299695014132564,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1537,"2009","Great Britain",.7859194547405713,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",1545,"2009","Great Britain",.8958804002394816,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",1550,"2009","Great Britain",.6790205204432702,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1553,"2009","Great Britain",1.084849030222249,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1554,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1557,"2009","Great Britain",1.003008025971925,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1558,"2009","Great Britain",1.500110953084694,3,"No religion",8
4800,"4.0.0 (2016-04-15)",1559,"2009","Great Britain",1.500110953084694,9,"No religion",2
4800,"4.0.0 (2016-04-15)",1562,"2009","Great Britain",.9425397462447694,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1563,"2009","Great Britain",.9425397462447694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",1564,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1565,"2009","Great Britain",.7859194547405713,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",1567,"2009","Great Britain",1.500110953084694,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1568,"2009","Great Britain",.7859194547405713,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",1571,"2009","Great Britain",.8661983524200078,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",1574,"2009","Great Britain",.7579958615031236,6,"No religion",5
4800,"4.0.0 (2016-04-15)",1578,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1579,"2009","Great Britain",.7579958615031236,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1580,"2009","Great Britain",1.040183799197067,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",1584,"2009","Great Britain",.9425397462447694,"always","Catholic",1
4800,"4.0.0 (2016-04-15)",1589,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1591,"2009","Great Britain",.7579958615031236,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1594,"2009","Great Britain",1.500110953084694,8,"No religion",3
4800,"4.0.0 (2016-04-15)",1596,"2009","Great Britain",.6790205204432702,9,"Anglican",2
4800,"4.0.0 (2016-04-15)",1599,"2009","Great Britain",.9425397462447694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1603,"2009","Great Britain",.9425397462447694,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",1606,"2009","Great Britain",.6790205204432702,4,"No religion",7
4800,"4.0.0 (2016-04-15)",1609,"2009","Great Britain",.8958804002394816,9,"No religion",2
4800,"4.0.0 (2016-04-15)",1641,"2009","Great Britain",.7859194547405713,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1642,"2009","Great Britain",.8958804002394816,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",1646,"2009","Great Britain",1.500110953084694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1647,"2009","Great Britain",.9425397462447694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1648,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1651,"2009","Great Britain",.8661983524200078,2,"Catholic",9
4800,"4.0.0 (2016-04-15)",1653,"2009","Great Britain",.7859194547405713,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",1654,"2009","Great Britain",.8958804002394816,3,"Other religion",8
4800,"4.0.0 (2016-04-15)",1658,"2009","Great Britain",.9425397462447694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",1663,"2009","Great Britain",.7323928077123191,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1667,"2009","Great Britain",1.084849030222249,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1672,"2009","Great Britain",1.209533274992583,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1675,"2009","Great Britain",.8958804002394816,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",1676,"2009","Great Britain",.7859194547405713,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",1681,"2009","Great Britain",.7579958615031236,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",1685,"2009","Great Britain",.8958804002394816,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1687,"2009","Great Britain",1.040183799197067,9,"Anglican",2
4800,"4.0.0 (2016-04-15)",1688,"2009","Great Britain",.7859194547405713,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1690,"2009","Great Britain",.8958804002394816,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",1691,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1692,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1693,"2009","Great Britain",1.299695014132564,3,"No religion",8
4800,"4.0.0 (2016-04-15)",1695,"2009","Great Britain",1.500110953084694,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",1697,"2009","Great Britain",.7859194547405713,6,"No religion",5
4800,"4.0.0 (2016-04-15)",1704,"2009","Great Britain",1.209533274992583,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1706,"2009","Great Britain",1.209533274992583,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",1709,"2009","Great Britain",1.084849030222249,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1710,"2009","Great Britain",.8958804002394816,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",1713,"2009","Great Britain",1.299695014132564,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1714,"2009","Great Britain",.6790205204432702,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1715,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1716,"2009","Great Britain",.9425397462447694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1717,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1718,"2009","Great Britain",.8661983524200078,6,"Other Christian",5
4800,"4.0.0 (2016-04-15)",1722,"2009","Great Britain",.8958804002394816,6,"No religion",5
4800,"4.0.0 (2016-04-15)",1724,"2009","Great Britain",1.209533274992583,6,"Other religion",5
4800,"4.0.0 (2016-04-15)",1742,"2009","Great Britain",1.003008025971925,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",1749,"2009","Great Britain",.9425397462447694,4,"Other Christian",7
4800,"4.0.0 (2016-04-15)",1751,"2009","Great Britain",1.75475403187852,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1763,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1783,"2009","Great Britain",.8958804002394816,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",1788,"2009","Great Britain",1.084849030222249,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1789,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1799,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1802,"2009","Great Britain",1.500110953084694,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1805,"2009","Great Britain",1.003008025971925,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",1806,"2009","Great Britain",.8958804002394816,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",1807,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1811,"2009","Great Britain",.8661983524200078,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",1812,"2009","Great Britain",.9425397462447694,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",1819,"2009","Great Britain",1.040183799197067,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",1825,"2009","Great Britain",.7579958615031236,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",1826,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1830,"2009","Great Britain",.8661983524200078,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1831,"2009","Great Britain",.8958804002394816,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",1832,"2009","Great Britain",.8661983524200078,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1844,"2009","Great Britain",.7323928077123191,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",1853,"2009","Great Britain",1.003008025971925,"always","Catholic",1
4800,"4.0.0 (2016-04-15)",1861,"2009","Great Britain",1.084849030222249,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1864,"2009","Great Britain",.8661983524200078,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1874,"2009","Great Britain",.7859194547405713,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1876,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1877,"2009","Great Britain",1.040183799197067,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1878,"2009","Great Britain",1.084849030222249,7,"No religion",4
4800,"4.0.0 (2016-04-15)",1880,"2009","Great Britain",.7323928077123191,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1883,"2009","Great Britain",.6790205204432702,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",1885,"2009","Great Britain",.7323928077123191,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",1886,"2009","Great Britain",.7859194547405713,3,"Other Christian",8
4800,"4.0.0 (2016-04-15)",1887,"2009","Great Britain",.8958804002394816,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1890,"2009","Great Britain",1.040183799197067,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",1893,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1895,"2009","Great Britain",.9425397462447694,9,"No religion",2
4800,"4.0.0 (2016-04-15)",1897,"2009","Great Britain",.7323928077123191,"never","No religion",10
4800,"4.0.0 (2016-04-15)",1899,"2009","Great Britain",1.040183799197067,6,"No religion",5
4800,"4.0.0 (2016-04-15)",1901,"2009","Great Britain",.7859194547405713,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",1904,"2009","Great Britain",.8661983524200078,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",1905,"2009","Great Britain",1.299695014132564,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",1908,"2009","Great Britain",1.500110953084694,2,"No religion",9
4800,"4.0.0 (2016-04-15)",1911,"2009","Great Britain",1.040183799197067,"always","No religion",1
4800,"4.0.0 (2016-04-15)",1914,"2009","Great Britain",.6790205204432702,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",1916,"2009","Great Britain",1.500110953084694,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1919,"2009","Great Britain",1.003008025971925,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1931,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1941,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1946,"2009","Great Britain",.7859194547405713,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1947,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1948,"2009","Great Britain",.6790205204432702,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",1950,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1954,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",1956,"2009","Great Britain",.8958804002394816,3,"No religion",8
4800,"4.0.0 (2016-04-15)",1958,"2009","Great Britain",.6790205204432702,5,"No religion",6
4800,"4.0.0 (2016-04-15)",1960,"2009","Great Britain",1.040183799197067,9,"No religion",2
4800,"4.0.0 (2016-04-15)",1975,"2009","Great Britain",.9425397462447694,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",1990,"2009","Great Britain",.7859194547405713,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",1991,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2001,"2009","Great Britain",1.209533274992583,6,"Catholic",5
4800,"4.0.0 (2016-04-15)",2002,"2009","Great Britain",1.040183799197067,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2009,"2009","Great Britain",1.040183799197067,7,"Other Christian",4
4800,"4.0.0 (2016-04-15)",2010,"2009","Great Britain",1.500110953084694,2,"No religion",9
4800,"4.0.0 (2016-04-15)",2012,"2009","Great Britain",.7859194547405713,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2013,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2016,"2009","Great Britain",.6790205204432702,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2017,"2009","Great Britain",.8958804002394816,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",2021,"2009","Great Britain",.7859194547405713,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2023,"2009","Great Britain",1.299695014132564,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2025,"2009","Great Britain",1.084849030222249,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2030,"2009","Great Britain",1.084849030222249,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2034,"2009","Great Britain",1.75475403187852,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2035,"2009","Great Britain",.7579958615031236,2,"Other Christian",9
4800,"4.0.0 (2016-04-15)",2036,"2009","Great Britain",.6790205204432702,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2037,"2009","Great Britain",1.209533274992583,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2039,"2009","Great Britain",.8661983524200078,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",2043,"2009","Great Britain",1.209533274992583,4,"No religion",7
4800,"4.0.0 (2016-04-15)",2047,"2009","Great Britain",.6790205204432702,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2049,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2050,"2009","Great Britain",1.500110953084694,4,"No religion",7
4800,"4.0.0 (2016-04-15)",2051,"2009","Great Britain",1.75475403187852,"always","No religion",1
4800,"4.0.0 (2016-04-15)",2052,"2009","Great Britain",1.040183799197067,3,"No religion",8
4800,"4.0.0 (2016-04-15)",2053,"2009","Great Britain",.8661983524200078,3,"No religion",8
4800,"4.0.0 (2016-04-15)",2058,"2009","Great Britain",.6790205204432702,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2059,"2009","Great Britain",1.299695014132564,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2060,"2009","Great Britain",1.003008025971925,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2066,"2009","Great Britain",.7859194547405713,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2069,"2009","Great Britain",1.040183799197067,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2071,"2009","Great Britain",.6790205204432702,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",2076,"2009","Great Britain",1.299695014132564,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2079,"2009","Great Britain",1.209533274992583,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2080,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2082,"2009","Great Britain",1.500110953084694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2087,"2009","Great Britain",.9425397462447694,4,"No religion",7
4800,"4.0.0 (2016-04-15)",2093,"2009","Great Britain",.7859194547405713,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2094,"2009","Great Britain",1.500110953084694,9,"No religion",2
4800,"4.0.0 (2016-04-15)",2097,"2009","Great Britain",1.003008025971925,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2099,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2101,"2009","Great Britain",1.040183799197067,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2103,"2009","Great Britain",.9425397462447694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2111,"2009","Great Britain",.8661983524200078,9,"Anglican",2
4800,"4.0.0 (2016-04-15)",2112,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2114,"2009","Great Britain",1.003008025971925,4,"No religion",7
4800,"4.0.0 (2016-04-15)",2117,"2009","Great Britain",1.500110953084694,2,"No religion",9
4800,"4.0.0 (2016-04-15)",2118,"2009","Great Britain",1.084849030222249,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2119,"2009","Great Britain",1.209533274992583,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2129,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2135,"2009","Great Britain",.9425397462447694,7,"Catholic",4
4800,"4.0.0 (2016-04-15)",2136,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2137,"2009","Great Britain",.8958804002394816,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",2140,"2009","Great Britain",1.500110953084694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2143,"2009","Great Britain",.9425397462447694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2150,"2009","Great Britain",1.040183799197067,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2152,"2009","Great Britain",.7859194547405713,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2154,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2156,"2009","Great Britain",.7859194547405713,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2158,"2009","Great Britain",1.299695014132564,"always","No religion",1
4800,"4.0.0 (2016-04-15)",2162,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2164,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2165,"2009","Great Britain",.9425397462447694,4,"Other Christian",7
4800,"4.0.0 (2016-04-15)",2166,"2009","Great Britain",.7859194547405713,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",2169,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2172,"2009","Great Britain",1.299695014132564,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",2173,"2009","Great Britain",1.003008025971925,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2174,"2009","Great Britain",1.75475403187852,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2176,"2009","Great Britain",1.299695014132564,3,"No religion",8
4800,"4.0.0 (2016-04-15)",2177,"2009","Great Britain",1.299695014132564,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",2180,"2009","Great Britain",1.040183799197067,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2183,"2009","Great Britain",1.003008025971925,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2190,"2009","Great Britain",1.500110953084694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",2191,"2009","Great Britain",.7859194547405713,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2194,"2009","Great Britain",.8661983524200078,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",2197,"2009","Great Britain",.8661983524200078,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2200,"2009","Great Britain",1.040183799197067,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2203,"2009","Great Britain",.7579958615031236,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2204,"2009","Great Britain",.9425397462447694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",2205,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2211,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2212,"2009","Great Britain",.7859194547405713,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2213,"2009","Great Britain",1.040183799197067,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",2216,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2221,"2009","Great Britain",.7323928077123191,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2222,"2009","Great Britain",.8661983524200078,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2224,"2009","Great Britain",.8958804002394816,9,"Anglican",2
4800,"4.0.0 (2016-04-15)",2225,"2009","Great Britain",1.209533274992583,6,"Other religion",5
